1世代目
4.651447944480749 1.0	5.047210881358359 30.0
4.626981149222347 1.0	4.766148541633678 30.0
4.651447944480749 1.0	5.771194963917777 30.0
4.3731951712190025 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 1.0	5.467676079448151 30.0
4.626981149222347 0.0	5.467676079448151 30.0
4.651447944480749 1.0	5.13836391139417 30.0
4.626981149222347 0.0	5.13836391139417 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.626981149222347 0.0	5.135573072155297 30.0
4.651447944480749 1.0	4.766148541633678 30.0
4.651447944480749 1.0	5.266057462673191 30.0
4.626981149222347 1.0	5.13836391139417 30.0
4.651447944480749 1.0	5.467676079448151 30.0
4.6483474133773335 1.0	5.255833565255168 30.0
4.651447944480749 0.0	5.373869091126635 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 1.0	5.771194963917777 30.0
4.651447944480749 1.0	5.24569837791964 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.258865573719225 0.0	5.135573072155297 13.0
4.651447944480749 0.0	4.873731373771309 30.0
4.651447944480749 1.0	5.227941389856 30.0
4.651447944480749 1.0	5.13836391139417 30.0
4.651447944480749 1.0	5.467676079448151 30.0
4.626981149222347 0.0	4.260386532569277 30.0
4.651447944480749 1.0	5.227941389856 30.0
181世代目
4.663419063996936 1.0	5.135573072155297 30.0
4.651447944480749 1.0	5.467676079448151 30.0
4.626981149222347 1.0	5.24569837791964 30.0
4.626981149222347 1.0	5.047210881358359 30.0
4.651447944480749 1.0	5.771194963917777 30.0
4.593703857533361 1.0	5.13836391139417 30.0
4.651447944480749 1.0	5.467676079448151 30.0
4.651447944480749 1.0	5.13836391139417 30.0
4.651447944480749 1.0	5.135573072155297 30.0
4.651447944480749 1.0	5.373869091126635 30.0
4.651447944480749 1.0	4.766148541633678 30.0
4.6483474133773335 1.0	5.467676079448151 30.0
4.626981149222347 1.0	5.135573072155297 30.0
4.651447944480749 1.0	5.047210881358359 30.0
4.651447944480749 1.0	5.266057462673191 30.0
4.651447944480749 1.0	4.766148541633678 30.0
4.651447944480749 1.0	5.24569837791964 30.0
4.651447944480749 1.0	5.467676079448151 30.0
4.3731951712190025 1.0	5.467676079448151 30.0
4.626981149222347 1.0	5.227941389856 30.0
4.651447944480749 1.0	5.467676079448151 30.0
4.651447944480749 1.0	5.13836391139417 30.0
4.651447944480749 1.0	5.467676079448151 30.0
4.646113169313497 0.0	5.13836391139417 30.0
4.651447944480749 1.0	4.766148541633678 30.0
4.651447944480749 1.0	4.873731373771309 30.0
4.651447944480749 1.0	5.24569837791964 30.0
4.651447944480749 1.0	5.24569837791964 30.0
4.651447944480749 1.0	5.24569837791964 1.0
4.651447944480749 1.0	5.135573072155297 30.0
182世代目
4.651447944480749 0.0	5.135573072155297 30.0
4.651447944480749 0.0	5.467676079448151 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.13836391139417 30.0
4.626981149222347 0.0	5.771194963917777 30.0
4.651447944480749 0.0	4.936302874156288 30.0
4.651447944480749 0.0	5.416527923886869 30.0
4.651447944480749 0.0	5.135573072155297 30.0
4.651447944480749 0.0	5.13836391139417 30.0
4.3731951712190025 0.0	5.467676079448151 30.0
4.646113169313497 0.0	5.771194963917777 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.467676079448151 30.0
2.9249357761634442 0.0	5.467676079448151 30.0
4.6652156784973595 0.0	5.227941389856 30.0
4.593703857533361 0.0	4.766148541633678 30.0
4.651447944480749 0.0	5.258106994932416 30.0
4.651447944480749 0.0	5.467676079448151 30.0
4.651447944480749 0.0	5.480299523749061 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.646113169313497 0.0	5.467676079448151 30.0
4.651447944480749 0.0	5.467676079448151 30.0
4.651447944480749 0.0	5.255235500293393 30.0
4.593703857533361 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.873731373771309 30.0
4.651447944480749 0.0	5.13836391139417 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.467676079448151 30.0
4.626981149222347 0.0	5.13836391139417 30.0
183世代目
4.651447944480749 0.0	5.255235500293393 30.0
4.651447944480749 0.0	4.873731373771309 30.0
4.651447944480749 0.0	4.87439983662063 30.0
4.651447944480749 0.0	5.13836391139417 30.0
4.593703857533361 0.0	4.614603710298914 30.0
2.9249357761634442 0.0	4.936302874156288 30.0
4.651447944480749 0.0	5.467676079448151 30.0
4.593703857533361 0.0	5.467676079448151 30.0
4.344859545269299 0.0	5.467676079448151 30.0
4.651447944480749 0.0	5.13836391139417 30.0
4.651447944480749 0.0	5.227941389856 30.0
4.646113169313497 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 0.0	5.24569837791964 30.0
2.9249357761634442 0.0	5.24569837791964 30.0
4.646113169313497 0.0	5.467676079448151 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.59947351756852 30.0
4.651447944480749 0.0	5.13836391139417 30.0
4.651447944480749 0.0	5.771194963917777 30.0
4.651447944480749 0.0	5.258106994932416 30.0
4.651447944480749 0.0	5.135573072155297 30.0
4.651447944480749 0.0	5.771194963917777 30.0
3.9355976018400884 0.0	4.749364946581823 30.0
4.6652156784973595 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.227941389856 30.0
4.651447944480749 0.0	5.771194963917777 30.0
4.651447944480749 0.0	5.309161058080195 30.0
4.651447944480749 0.0	5.467676079448151 30.0
184世代目
4.646113169313497 1.0	5.24569837791964 30.0
4.651447944480749 1.0	5.24569837791964 30.0
3.9893554227894845 1.0	5.033639494312792 30.0
4.651447944480749 1.0	4.766148541633678 30.0
4.651447944480749 0.0	5.771194963917777 6.0
4.651447944480749 0.0	5.24569837791964 30.0
4.399169004081296 1.0	4.87439983662063 30.0
4.6652156784973595 0.0	4.873731373771309 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.646113169313497 1.0	5.59947351756852 30.0
4.651447944480749 1.0	5.258106994932416 30.0
4.6652156784973595 1.0	4.873731373771309 30.0
4.651447944480749 1.0	4.87439983662063 30.0
4.651447944480749 1.0	4.873731373771309 30.0
4.651447944480749 0.0	5.135573072155297 30.0
4.651447944480749 1.0	5.255235500293393 30.0
4.651447944480749 1.0	5.59947351756852 30.0
4.651447944480749 1.0	5.24569837791964 30.0
4.646113169313497 1.0	4.766148541633678 30.0
4.651447944480749 1.0	5.227941389856 30.0
4.646113169313497 1.0	5.24569837791964 30.0
4.305558218125197 1.0	5.771194963917777 30.0
4.651447944480749 1.0	5.258106994932416 30.0
4.215140670411969 1.0	4.87439983662063 30.0
4.651447944480749 0.0	5.255235500293393 30.0
4.651447944480749 1.0	4.936302874156288 30.0
4.651447944480749 1.0	5.771194963917777 30.0
4.651447944480749 1.0	5.771194963917777 30.0
4.183644410205994 1.0	4.716309785265075 30.0
4.563716263944825 1.0	5.24569837791964 30.0
185世代目
3.5890345719608994 0.0	5.24569837791964 30.0
4.6652156784973595 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.646113169313497 0.0	5.24569837791964 30.0
4.646113169313497 0.0	5.24569837791964 30.0
4.646113169313497 0.0	4.936302874156288 30.0
4.563716263944825 0.0	4.749364946581823 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.258106994932416 30.0
4.399169004081296 0.0	5.255235500293393 30.0
4.651447944480749 0.0	5.205701134533376 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.258106994932416 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.421879722184508 0.0	5.24569837791964 30.0
4.215140670411969 0.0	5.771194963917777 30.0
4.651447944480749 0.0	4.87439983662063 30.0
4.215140670411969 0.0	5.255235500293393 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.215140670411969 0.0	4.749364946581823 30.0
4.399169004081296 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.59947351756852 30.0
4.651447944480749 0.0	4.716309785265075 30.0
4.665541547808338 0.0	5.771194963917777 30.0
4.651447944480749 0.0	5.135573072155297 30.0
4.305558218125197 0.0	5.033639494312792 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.716309785265075 30.0
186世代目
4.563716263944825 0.0	5.24569837791964 30.0
4.649251704067256 0.0	5.628133029472444 30.0
4.399169004081296 0.0	5.24569837791964 30.0
4.399169004081296 0.0	4.936302874156288 30.0
4.215140670411969 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.6652156784973595 0.0	4.871082877571832 30.0
4.651447944480749 0.0	5.1212070148009134 30.0
4.215140670411969 0.0	5.450776417611989 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.6652156784973595 0.0	4.936302874156288 30.0
4.215140670411969 0.0	5.255235500293393 30.0
4.563716263944825 0.0	5.135573072155297 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.399169004081296 0.0	5.033639494312792 30.0
4.651447944480749 0.0	5.205701134533376 30.0
4.421879722184508 0.0	4.749364946581823 30.0
4.215140670411969 0.0	4.749364946581823 30.0
4.287721750601259 0.0	5.593475534157248 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.215140670411969 0.0	4.87439983662063 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.509517725442268 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.535214417021593 0.0	5.081765643589428 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.749364946581823 30.0
187世代目
4.651447944480749 0.0	5.033639494312792 30.0
4.6652156784973595 0.0	4.749364946581823 30.0
4.287721750601259 0.0	5.628133029472444 30.0
4.573069730432654 0.0	4.780279442067322 30.0
4.215140670411969 0.0	5.450776417611989 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.577687705787833 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.563716263944825 0.0	4.749364946581823 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.6652156784973595 0.0	5.450776417611989 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.205701134533376 30.0
4.55235271589563 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.6652156784973595 0.0	4.780279442067322 30.0
4.399169004081296 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.593475534157248 30.0
4.535214417021593 0.0	4.749364946581823 30.0
4.651447944480749 0.0	5.593475534157248 30.0
4.399169004081296 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.092915026014808 0.0	5.24569837791964 30.0
4.215140670411969 0.0	4.780279442067322 30.0
4.399169004081296 0.0	5.628133029472444 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.421879722184508 0.0	5.24569837791964 30.0
188世代目
4.421879722184508 0.0	4.780279442067322 30.0
4.535214417021593 0.0	5.628133029472444 30.0
4.287721750601259 0.0	5.372268207227667 30.0
4.287721750601259 0.0	4.780279442067322 30.0
4.6652156784973595 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.577687705787833 0.0	5.24569837791964 30.0
4.6652156784973595 0.0	5.628133029472444 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.399169004081296 0.0	4.766148541633678 30.0
4.496014948443438 0.0	4.749364946581823 30.0
4.55235271589563 0.0	4.780279442067322 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.651447944480749 0.0	5.450776417611989 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.399169004081296 0.0	5.628133029472444 30.0
3.721473212117618 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.399169004081296 0.0	5.24569837791964 30.0
4.6652156784973595 0.0	5.450776417611989 30.0
4.651447944480749 0.0	5.628133029472444 30.0
189世代目
4.577687705787833 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.651447944480749 0.0	5.38406802779161 30.0
4.535214417021593 0.0	4.725516382625319 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.656484913687294 0.0	4.780279442067322 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.6652156784973595 0.0	4.766148541633678 30.0
3.721473212117618 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 0.0	4.766148541633678 30.0
2.380116382131181 0.0	4.780279442067322 30.0
4.651447944480749 0.0	6.046793527738771 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.6652156784973595 0.0	4.755682934707572 30.0
4.55235271589563 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.651447944480749 0.0	4.674249416032948 30.0
4.651447944480749 0.0	4.808851524745151 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.6652156784973595 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.649801746189887 0.0	5.628133029472444 30.0
4.5210727625447795 0.0	4.780279442067322 30.0
4.510260978395804 0.0	5.372268207227667 30.0
3.721473212117618 0.0	5.628133029472444 30.0
4.421879722184508 0.0	5.628133029472444 30.0
4.6652156784973595 0.0	4.780279442067322 30.0
190世代目
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 0.0	4.808851524745151 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.577687705787833 0.0	5.24569837791964 30.0
4.5210727625447795 0.0	5.751353843797838 30.0
4.6652156784973595 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.808851524745151 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.6652156784973595 0.0	5.628133029472444 30.0
4.6652156784973595 0.0	5.38406802779161 30.0
4.656484913687294 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.577687705787833 0.0	5.628133029472444 30.0
4.651447944480749 0.0	5.372268207227667 30.0
2.380116382131181 0.0	5.628133029472444 30.0
4.535214417021593 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 0.0	4.808851524745151 30.0
4.6652156784973595 0.0	4.780279442067322 30.0
4.651447944480749 0.0	5.372268207227667 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.651447944480749 0.0	5.628133029472444 30.0
3.721473212117618 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 0.0	4.337717750076277 30.0
4.450781195565497 0.0	5.24569837791964 30.0
4.6652156784973595 0.0	4.674249416032948 30.0
191世代目
4.651447944480749 1.0	5.628133029472444 30.0
4.6652156784973595 1.0	4.780279442067322 30.0
4.651447944480749 1.0	5.38406802779161 30.0
4.651447944480749 1.0	4.766148541633678 30.0
4.5210727625447795 1.0	4.400499420201949 30.0
4.037702522099108 1.0	4.832726405494383 30.0
4.651447944480749 1.0	5.628133029472444 30.0
4.651447944480749 1.0	5.628133029472444 30.0
4.651447944480749 1.0	4.808851524745151 30.0
4.656484913687294 1.0	4.7552881575691845 30.0
4.651447944480749 1.0	5.628133029472444 30.0
4.656484913687294 1.0	4.766148541633678 30.0
4.356271629634559 1.0	5.24569837791964 30.0
4.5210727625447795 1.0	5.628133029472444 30.0
4.651447944480749 1.0	5.372268207227667 30.0
4.651447944480749 1.0	4.674249416032948 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.651447944480749 1.0	4.616956190202594 30.0
4.6652156784973595 1.0	5.24569837791964 30.0
4.651447944480749 1.0	5.628133029472444 30.0
4.535214417021593 1.0	4.780279442067322 30.0
4.369243628535031 1.0	4.749364946581823 30.0
4.651447944480749 1.0	6.046186323162294 30.0
4.651447944480749 1.0	5.628133029472444 30.0
4.651447944480749 1.0	5.312472117649174 30.0
4.651447944480749 0.0	5.24569837791964 30.0
4.5210727625447795 1.0	5.24569837791964 30.0
4.651447944480749 1.0	5.628133029472444 2.0
4.6652156784973595 1.0	5.38406802779161 30.0
4.452357463193766 1.0	4.766148541633678 30.0
192世代目
4.651447944480749 2.0	4.674249416032948 30.0
4.651447944480749 2.0	4.808851524745151 30.0
4.6652156784973595 2.0	4.7552881575691845 30.0
4.6652156784973595 2.0	5.628133029472444 30.0
4.651447944480749 1.0	5.73659726360276 3.0
4.651447944480749 0.0	5.628133029472444 30.0
4.265187882659961 2.0	4.766148541633678 30.0
4.651447944480749 2.0	4.808851524745151 30.0
4.6652156784973595 2.0	5.243635733924773 30.0
4.651447944480749 2.0	5.38406802779161 30.0
4.651447944480749 2.0	4.866475489456377 30.0
4.651447944480749 2.0	5.2214649496041865 30.0
4.651447944480749 0.0	4.832726405494383 30.0
4.6652156784973595 1.0	6.046186323162294 30.0
4.651447944480749 2.0	4.766148541633678 30.0
4.651447944480749 2.0	4.749364946581823 30.0
4.651447944480749 2.0	4.766148541633678 30.0
4.651447944480749 2.0	4.946084423268769 8.0
4.651447944480749 2.0	5.24569837791964 30.0
4.651447944480749 2.0	4.832726405494383 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.651447944480749 2.0	4.7552881575691845 30.0
4.482207815879685 2.0	4.832726405494383 30.0
4.654558290902074 2.0	5.628133029472444 30.0
4.172916357557352 2.0	5.24569837791964 30.0
4.651447944480749 1.0	4.780279442067322 30.0
4.651447944480749 2.0	4.766148541633678 30.0
4.651447944480749 2.0	5.628133029472444 30.0
4.651447944480749 1.0	4.502820548744957 30.0
193世代目
4.6652156784973595 1.0	4.780279442067322 30.0
4.611774122775708 1.0	4.832726405494383 30.0
4.6652156784973595 1.0	4.996359903221015 30.0
4.651447944480749 1.0	6.046186323162294 30.0
4.651447944480749 1.0	5.2214649496041865 30.0
4.651447944480749 1.0	5.628133029472444 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.665612815171881 1.0	5.73659726360276 30.0
4.651447944480749 1.0	4.749364946581823 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 1.0	4.766148541633678 30.0
4.651447944480749 1.0	4.763065785183769 30.0
4.6652156784973595 1.0	4.866475489456377 30.0
4.651447944480749 1.0	4.866475489456377 30.0
4.651447944480749 1.0	5.24569837791964 30.0
4.651447944480749 1.0	4.7552881575691845 30.0
4.649976491099649 1.0	5.628133029472444 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 1.0	4.946084423268769 30.0
4.651447944480749 1.0	4.766148541633678 30.0
4.651447944480749 1.0	5.243635733924773 30.0
4.651447944480749 1.0	4.766148541633678 30.0
4.654558290902074 0.0	5.628133029472444 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 0.0	5.693941348128611 30.0
4.651447944480749 1.0	4.766148541633678 30.0
4.6652156784973595 1.0	4.832726405494383 30.0
4.63699284884037 1.0	6.046186323162294 30.0
4.651447944480749 1.0	4.827038068975993 3.0
194世代目
4.651447944480749 0.0	6.046186323162294 30.0
4.651447944480749 0.0	5.616598411201342 30.0
4.414548913323426 0.0	5.628133029472444 30.0
4.651447944480749 0.0	4.832726405494383 30.0
4.651447944480749 0.0	5.693941348128611 30.0
4.629869078225843 0.0	4.780279442067322 30.0
4.651447944480749 0.0	6.046186323162294 30.0
4.665612815171881 0.0	4.766148541633678 30.0
4.646857583267634 0.0	4.764616654457628 30.0
4.654558290902074 0.0	4.832726405494383 30.0
4.6652156784973595 0.0	5.24569837791964 30.0
4.651447944480749 0.0	5.628133029472444 30.0
4.6652156784973595 0.0	4.832726405494383 30.0
4.651447944480749 0.0	4.7552881575691845 30.0
4.651447944480749 0.0	4.9465731867472575 30.0
4.6652156784973595 0.0	4.832726405494383 30.0
4.651447944480749 0.0	4.384248954076316 30.0
4.651447944480749 0.0	4.996359903221015 30.0
4.6652156784973595 0.0	4.832726405494383 30.0
4.665612815171881 0.0	4.749364946581823 30.0
4.651447944480749 0.0	5.577203856173204 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.665612815171881 0.0	4.780279442067322 30.0
4.639833393734848 0.0	4.832726405494383 30.0
4.651447944480749 0.0	4.832726405494383 30.0
4.651447944480749 0.0	4.780279442067322 30.0
4.651447944480749 0.0	4.9816126711213915 30.0
4.651447944480749 0.0	5.2214649496041865 30.0
4.651447944480749 0.0	4.766148541633678 30.0
4.651447944480749 0.0	4.725092259009558 30.0
195世代目
4.639833393734848 1.0	4.7552881575691845 30.0
4.414548913323426 1.0	4.996359903221015 30.0
4.665612815171881 1.0	5.577203856173204 30.0
4.6652156784973595 1.0	4.832726405494383 30.0
4.6652156784973595 1.0	4.749364946581823 30.0
4.654558290902074 1.0	4.832726405494383 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.6652156784973595 1.0	4.8696925359007155 30.0
4.651447944480749 1.0	4.725092259009558 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.6652156784973595 1.0	5.24569837791964 30.0
4.651447944480749 1.0	5.693941348128611 30.0
4.629869078225843 1.0	5.24569837791964 30.0
4.651447944480749 1.0	4.749364946581823 30.0
4.414548913323426 1.0	4.832726405494383 30.0
4.651447944480749 1.0	5.616598411201342 30.0
4.6652156784973595 1.0	4.832726405494383 0.0
4.639833393734848 1.0	5.693941348128611 30.0
4.6652156784973595 1.0	5.06201985955056 30.0
4.665612815171881 1.0	6.046186323162294 30.0
4.639833393734848 1.0	6.046186323162294 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 1.0	6.046186323162294 30.0
4.651447944480749 1.0	5.2214649496041865 30.0
4.651447944480749 1.0	4.724028362137863 30.0
4.651447944480749 1.0	4.881652130942735 30.0
4.651447944480749 1.0	4.9816126711213915 30.0
4.651447944480749 1.0	4.780279442067322 30.0
4.651447944480749 1.0	4.749364946581823 30.0
4.646857583267634 1.0	4.878450397441558 30.0
196世代目
4.651447944480749 0.0	4.7552881575691845 30.0
4.414548913323426 0.0	5.24569837791964 30.0
4.651447944480749 0.0	4.724028362137863 30.0
4.121841376694971 0.0	4.832726405494383 30.0
4.651447944480749 0.0	4.832726405494383 30.0
4.6652156784973595 0.0	6.046186323162294 30.0
4.651447944480749 0.0	4.832726405494383 30.0
4.345836334398918 0.0	4.9816126711213915 30.0
4.651447944480749 0.0	5.03200513463857 30.0
4.646857583267634 0.0	4.619765922951113 30.0
4.651447944480749 0.0	5.693941348128611 30.0
4.651447944480749 0.0	4.832726405494383 30.0
4.6652156784973595 0.0	4.832726405494383 30.0
4.665612815171881 0.0	4.749364946581823 30.0
4.651447944480749 0.0	4.832726405494383 30.0
4.651447944480749 0.0	4.8696925359007155 30.0
4.639833393734848 0.0	4.9816126711213915 30.0
4.414548913323426 0.0	4.878450397441558 30.0
4.369563283719113 0.0	5.577203856173204 30.0
4.651447944480749 0.0	4.881652130942735 30.0
4.629869078225843 0.0	4.832726405494383 30.0
4.651447944480749 0.0	4.996359903221015 30.0
3.9129575055819346 0.0	4.749364946581823 30.0
4.6652156784973595 0.0	4.7827034976599645 30.0
4.414548913323426 0.0	6.046186323162294 30.0
4.651447944480749 0.0	4.749364946581823 30.0
4.639833393734848 0.0	4.724028362137863 30.0
4.651447944480749 0.0	4.724028362137863 30.0
4.651447944480749 0.0	4.9816126711213915 30.0
4.651447944480749 0.0	5.24569837791964 30.0
197世代目
4.651447944480749 1.0	4.621510298533693 30.0
4.651447944480749 0.0	4.832726405494383 30.0
4.651447944480749 1.0	6.046186323162294 30.0
4.651447944480749 0.0	4.9816126711213915 30.0
4.651447944480749 1.0	4.8696925359007155 30.0
4.651447944480749 1.0	5.03200513463857 30.0
4.639833393734848 1.0	4.7827034976599645 30.0
4.651447944480749 0.0	4.881652130942735 30.0
4.6652156784973595 1.0	4.724028362137863 30.0
4.651447944480749 1.0	4.9816126711213915 7.0
4.651447944480749 1.0	5.03200513463857 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 1.0	4.7552881575691845 30.0
4.629869078225843 1.0	4.996359903221015 30.0
4.651447944480749 1.0	6.046186323162294 30.0
4.651447944480749 1.0	4.881652130942735 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 0.0	4.878450397441558 30.0
4.651447944480749 0.0	4.910400525990465 30.0
4.651447944480749 1.0	4.724028362137863 30.0
4.6652156784973595 1.0	6.046186323162294 30.0
4.665561297156811 1.0	4.724028362137863 30.0
4.651447944480749 0.0	4.724028362137863 30.0
4.6652156784973595 1.0	4.749364946581823 30.0
4.6652156784973595 0.0	4.996359903221015 30.0
4.639833393734848 1.0	4.749364946581823 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.646857583267634 1.0	4.878450397441558 30.0
198世代目
4.651447944480749 1.0	4.832726405494383 0.0
4.651447944480749 1.0	5.03200513463857 30.0
4.651447944480749 1.0	4.910400525990465 30.0
4.651447944480749 1.0	4.910400525990465 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.639833393734848 1.0	4.881652130942735 30.0
3.145308653378527 1.0	4.749364946581823 30.0
4.651447944480749 1.0	4.7552881575691845 30.0
4.651447944480749 1.0	4.385245450406471 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.651447944480749 1.0	4.996359903221015 30.0
4.651447944480749 1.0	4.749364946581823 30.0
4.646857583267634 1.0	4.7827034976599645 30.0
4.651447944480749 1.0	4.878450397441558 30.0
4.651447944480749 1.0	4.878450397441558 30.0
4.180664953836779 1.0	4.881652130942735 30.0
4.047037816423451 1.0	4.724028362137863 30.0
4.629869078225843 1.0	4.832726405494383 30.0
4.651447944480749 1.0	4.881652130942735 30.0
4.651447944480749 1.0	4.881652130942735 30.0
4.6652156784973595 1.0	4.910400525990465 30.0
4.651447944480749 1.0	4.7827034976599645 30.0
4.651447944480749 1.0	6.046186323162294 30.0
4.651447944480749 1.0	5.03200513463857 30.0
4.651447944480749 1.0	4.7827034976599645 30.0
4.651447944480749 1.0	4.724028362137863 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.639833393734848 1.0	4.910400525990465 30.0
4.651447944480749 1.0	4.881652130942735 30.0
199世代目
4.6652156784973595 1.0	4.824890696674609 30.0
4.651447944480749 1.0	4.7827034976599645 30.0
4.651447944480749 1.0	4.881652130942735 30.0
4.651447944480749 1.0	4.832726405494383 30.0
4.646857583267634 1.0	4.910400525990465 30.0
4.651447944480749 1.0	4.881652130942735 30.0
4.651447944480749 1.0	4.832726405494383 30.0
