1世代目	1.416773538717466
2世代目	1.6271653460498376
3世代目	1.6271653460498376
4世代目	1.6271653460498376
5世代目	1.6271653460498376
6世代目	1.6271653460498376
7世代目	1.6271653460498376
8世代目	1.6271653460498376
9世代目	1.6271653460498376
10世代目	1.7537142057414281
11世代目	1.7537142057414281
12世代目	1.7780443433785007
13世代目	1.7780443433785007
14世代目	1.7833302551476817
15世代目	1.783670053582922
16世代目	1.783670053582922
17世代目	1.7843877511068595
18世代目	1.783670053582922
19世代目	1.7853267171914902
20世代目	1.7853267171914902
21世代目	1.7853267171914902
22世代目	1.7853267171914902
23世代目	1.7853267171914902
24世代目	1.7853267171914902
25世代目	1.7853267171914902
26世代目	1.7853267171914902
27世代目	1.7853277442938154
28世代目	1.7853267171914902
29世代目	1.7853267171914902
30世代目	1.7853267171914902
31世代目	1.7853267171914902
32世代目	1.7853267171914902
33世代目	1.7853267171914902
34世代目	1.7853267171914902
35世代目	1.7853267171914902
36世代目	1.7853267171914902
37世代目	1.7853267171914902
38世代目	1.7853267171914902
39世代目	1.7853267171914902
40世代目	1.7853267171914902
41世代目	1.7853267171914902
42世代目	1.7853267171914902
43世代目	1.7853267171914902
44世代目	1.7853267171914902
45世代目	1.785308226875812
46世代目	1.785308226875812
47世代目	1.785308226875812
48世代目	1.785308226875812
49世代目	1.785308226875812
50世代目	1.785308226875812
51世代目	1.785308226875812
52世代目	1.785308226875812
53世代目	1.785308226875812
54世代目	1.785308226875812
55世代目	1.785308226875812
56世代目	1.785308226875812
57世代目	1.785308226875812
58世代目	1.785308226875812
59世代目	1.785308226875812
60世代目	1.785308226875812
61世代目	1.785308226875812
62世代目	1.785308226875812
63世代目	1.785308226875812
64世代目	1.785308226875812
65世代目	1.785308226875812
66世代目	1.785308226875812
67世代目	1.785308226875812
68世代目	1.785308226875812
69世代目	1.7852312417112457
70世代目	1.7852312417112457
71世代目	1.7852312417112457
72世代目	1.7852312417112457
73世代目	1.7692771765355444
74世代目	1.7692771765355444
75世代目	1.7692771765355444
76世代目	1.7692771765355444
77世代目	1.7843878802227013
78世代目	1.7843878802227013
79世代目	1.7843878802227013
80世代目	1.7843878802227013
81世代目	1.7781446279232715
82世代目	1.7781446279232715
83世代目	1.7806877258660812
84世代目	1.7781446279232715
85世代目	1.7781446279232715
86世代目	1.7781446279232715
87世代目	1.7781446279232715
88世代目	1.7781446279232715
89世代目	1.7839032843118492
90世代目	1.7839032843118492
91世代目	1.7839032843118492
92世代目	1.78264862359367
93世代目	1.78264862359367
94世代目	1.7845252763172073
95世代目	1.7845252763172073
96世代目	1.7845252763172073
97世代目	1.7845252763172073
98世代目	1.7845252763172073
99世代目	1.7845252763172073
100世代目	1.7845252763172073
101世代目	1.7845252763172073
102世代目	1.7845252763172073
103世代目	1.78264862359367
104世代目	1.7842328634991236
105世代目	1.78264862359367
106世代目	1.78264862359367
107世代目	1.78264862359367
108世代目	1.78264862359367
109世代目	1.78264862359367
110世代目	1.7852980129826412
111世代目	1.7846862387389444
112世代目	1.7846862387389444
113世代目	1.7846862387389444
114世代目	1.785314848304038
115世代目	1.783925365108801
116世代目	1.7852957415516846
117世代目	1.7852957415516846
118世代目	1.7852957415516846
119世代目	1.783925365108801
120世代目	1.7849998698055078
121世代目	1.783395068480798
122世代目	1.78264862359367
123世代目	1.78264862359367
124世代目	1.78264862359367
125世代目	1.78264862359367
126世代目	1.783118967809386
127世代目	1.78264862359367
128世代目	1.785075895717323
129世代目	1.7829474992262817
130世代目	1.7832611018082167
131世代目	1.7832611018082167
132世代目	1.7829474992262817
133世代目	1.7829474992262817
134世代目	1.7815165243427276
135世代目	1.7713785106865316
136世代目	1.7836489951286025
137世代目	1.7836489951286025
138世代目	1.7836489951286025
139世代目	1.7836489951286025
140世代目	1.7836489951286025
141世代目	1.7713785106865316
142世代目	1.7713785106865316
143世代目	1.7565860168345133
144世代目	1.7596742756301431
145世代目	1.782701326181457
146世代目	1.7596742756301431
147世代目	1.7596742756301431
148世代目	1.7596742756301431
149世代目	1.7828839593521746
150世代目	1.7597404100509282
151世代目	1.7748546170877462
152世代目	1.7842636665467646
153世代目	1.7842636665467646
154世代目	1.7842636665467646
155世代目	1.7842636665467646
156世代目	1.7842636665467646
157世代目	1.7779843053617366
158世代目	1.7821448979592898
159世代目	1.7847969716933125
160世代目	1.7847969716933125
161世代目	1.7847969716933125
162世代目	1.7792233627126748
163世代目	1.7792233627126748
164世代目	1.782130382916527
165世代目	1.782130382916527
166世代目	1.7827366410150804
167世代目	1.7827366410150804
168世代目	1.7827366410150804
169世代目	1.7827366410150804
170世代目	1.7827366410150804
171世代目	1.7827366410150804
172世代目	1.7827366410150804
173世代目	1.7827366410150804
174世代目	1.7827366410150804
175世代目	1.7827366410150804
176世代目	1.7819695024758992
177世代目	1.7819695024758992
178世代目	1.7789358712057584
179世代目	1.7802001563193692
180世代目	1.7851163220988457
181世代目	1.7851163220988457
182世代目	1.7851163220988457
183世代目	1.7851163220988457
184世代目	1.7851163220988457
185世代目	1.7851163220988457
186世代目	1.7851163220988457
187世代目	1.7851163220988457
188世代目	1.7851163220988457
189世代目	1.7851163220988457
190世代目	1.7851163220988457
191世代目	1.7851163220988457
192世代目	1.7851298907626418
193世代目	1.7851298907626418
194世代目	1.7851163220988457
195世代目	1.7851163220988457
196世代目	1.7851163220988457
197世代目	1.7851163220988457
198世代目	1.7851163220988457
199世代目	1.7851163220988457
200世代目	1.7851163220988457
201世代目	1.7851163220988457
202世代目	1.7851163220988457
203世代目	1.7851163220988457
204世代目	1.7851719435027478
205世代目	1.7851163220988457
206世代目	1.7851163220988457
207世代目	1.7851163220988457
208世代目	1.7851163220988457
209世代目	1.7851163220988457
210世代目	1.7851163220988457
211世代目	1.7746996597065785
212世代目	1.7853010111337881
213世代目	1.7853010111337881
214世代目	1.785318557878121
215世代目	1.785318557878121
216世代目	1.785318557878121
217世代目	1.7624962946857015
218世代目	1.7624962946857015
219世代目	1.7763716865382837
220世代目	1.7763716865382837
221世代目	1.7624962946857015
222世代目	1.7624962946857015
223世代目	1.7016731166367416
224世代目	1.7016731166367416
225世代目	1.7200419773057827
226世代目	1.7016731166367416
227世代目	1.7016731166367416
228世代目	1.7016731166367416
229世代目	1.7793167197944455
230世代目	1.7793167197944455
231世代目	1.7793167197944455
232世代目	1.7016731166367416
233世代目	1.7016731166367416
234世代目	1.7016731166367416
